timestamp,voltage_load1,voltage_load2,voltage_load3,voltage_load4,voltage_load5,voltage_load6,voltage_load7,voltage_load8,voltage_load9,voltage_load10,voltage_load11,voltage_load12,voltage_load13,voltage_load14,voltage_load15,voltage_load16,voltage_load17,voltage_load18,voltage_load19,voltage_load20,voltage_load21,voltage_load22,voltage_load23,voltage_load24,voltage_load25,voltage_load26,voltage_load27,voltage_load28,voltage_load29,voltage_load30,voltage_load31,voltage_load32,voltage_load33,voltage_load34,voltage_load35,voltage_load36,voltage_load37,voltage_load38,voltage_load39,votlage_load40,voltage_load41,voltage_load42,voltage_load43,voltage_load44,voltage_load45,votlage_load46,voltage_load47,voltage_load48,voltage_load49,voltage_load50,voltage_load51,voltage_load52,voltage_load53,voltage_load54,voltage_load55
2000-01-01 05:31:00 EST,251.9971956,252.0187288,251.9958294,251.7849634,251.7871954,252.0280237,251.9782881,251.9620017,251.6978393,251.9480377,251.9471714,251.9620017,251.9759231,251.6622613,251.9767894,251.9060055,251.9160051,251.8900167,251.8960124,251.5177394,251.5686132,251.5186053,251.9599078,251.8550165,251.4466058,251.9479116,251.8700154,251.8700154,251.4553024,251.4520701,251.4553024,251.8120216,251.8590247,251.4751592,251.9420201,251.9392886,251.9392886,251.9354869,251.8450188,251.9080692,251.8827512,251.8450188,251.8520196,251.9460464,251.8858497,251.4399469,251.8520196,251.4536078,251.4522417,251.8805907,251.459535,251.4037577,251.8797243,251.4581689,251.3955613
2000-01-01 05:32:00 EST,251.9954639,252.0327542,251.994598,251.7807684,251.7835006,252.0429153,252.0060727,251.9620032,251.6915465,251.9882157,251.9851173,251.9610032,252.0023418,251.6590666,252.0023418,251.9060077,251.9150072,251.8920206,251.8970155,251.5113121,251.5790796,251.5113121,251.9858271,251.8580207,251.4406785,251.9751659,251.8730198,251.8740198,251.4493751,251.4456427,251.4493751,251.8220284,251.8610294,251.468366,251.9679395,251.9647085,251.9647085,251.9634752,251.8570263,251.9371585,251.9128094,251.8570264,251.8730318,251.9733006,251.915908,251.4109305,251.8740317,251.4249572,251.4235911,251.9118544,251.4173579,251.314269,251.9118544,251.4159918,251.312037
2000-01-01 05:33:00 EST,252.0072589,252.0383842,252.0072589,251.8093606,251.8120928,252.0485452,252.0178297,251.8910027,251.7263722,251.9999729,251.9968746,251.8960026,252.0123662,251.6964902,252.0132324,251.853006,251.8630055,251.8330156,251.8420122,251.5591641,251.625066,251.5673609,251.9946464,251.8020167,251.5367094,251.9849527,251.8170158,251.8170158,251.5339771,251.5375753,251.5339771,251.7660236,251.7920198,251.5466379,251.9741906,251.9705926,251.9705926,251.9728943,251.8010217,251.9465769,251.9217272,251.8000218,251.8170267,251.9827206,251.9261914,251.4596477,251.8180266,251.4728087,251.4714426,251.9221351,251.4652088,251.3621175,251.9221351,251.4638427,251.3598854
2000-01-01 05:34:00 EST,251.8005177,252.0540666,251.8000172,251.3495478,251.35228,252.0642287,252.0581933,252.0670681,251.1679681,252.0408344,252.0377355,252.0720672,252.0590911,251.0717819,252.0604566,252.0510986,252.0610965,252.091192,252.0921709,250.7565767,250.8659216,250.7647729,252.0582964,252.0722093,250.7349882,252.0682455,252.0992201,252.0992201,250.7313902,250.7349882,250.7313902,252.1023215,252.0502062,250.7440504,252.0383357,252.0356049,252.0356049,252.0644316,252.1563425,252.0396017,252.0147723,252.1563427,252.1733616,252.0678584,252.0187391,250.2045698,252.1733614,250.1627272,250.1914106,252.0152229,250.374276,250.270333,252.0147251,250.3720439,250.2689671
2000-01-01 05:35:00 EST,251.7953233,252.081117,251.7944576,251.3371947,251.3390612,252.091279,252.1091667,252.0640842,251.1512845,252.0921755,252.08821,252.0690832,252.1171294,251.053866,252.1171294,252.0471203,252.057118,252.0852317,252.0862072,250.733597,250.8433089,250.7404273,252.1318323,252.0662526,250.7106424,252.1595135,252.0932666,252.0932666,250.7075443,250.7106424,250.7075443,252.0943888,252.0452472,250.7210708,252.1118715,252.1091408,252.1091408,252.1627677,252.1474194,252.1556688,252.1423714,252.1474196,252.1634521,252.161359,252.1432387,250.1713216,252.1634519,250.1294778,250.1590282,252.1335244,250.3363352,250.232022,252.1335244,250.3349693,250.2297899
2000-01-01 05:36:00 EST,251.7783333,252.0785907,251.7774675,251.2876481,251.2931126,252.0882536,252.1028937,252.104091,251.112033,252.0855346,252.0824357,252.10909,252.1089952,251.014115,252.1089952,252.1041256,252.1091242,252.129242,252.1302169,250.6938474,250.8035586,250.7015436,252.1242069,252.1092633,250.6708929,252.1518968,252.1362776,252.1362776,250.6686608,250.6708929,250.6686608,252.138402,252.0882578,250.6808211,252.1042457,252.1015151,252.1015151,252.1551551,252.1914332,252.1480575,252.1347613,252.1914334,252.2064664,252.1537429,252.1356287,250.1310769,252.2074662,250.0905996,250.1192834,252.1259164,250.2974543,250.1922765,252.1254187,250.2960884,250.1904108
2000-01-01 05:37:00 EST,251.9797829,252.0715991,251.9797829,251.7372438,251.7435743,252.0817602,252.0800303,251.8610115,251.6609903,252.062673,252.0595746,251.8720107,252.0787653,251.6261442,252.0796316,251.8600162,251.8650157,251.8250363,251.8340304,251.4787932,251.5464276,251.4864899,252.0782726,251.7930389,251.4567039,252.0880367,251.8090385,251.8090385,251.4536061,251.4572042,251.4536061,251.7540557,251.7840426,251.4662671,252.0583161,252.0547181,252.0555845,252.0839088,251.7900557,252.0739512,252.0619965,251.7900558,251.805068,252.0875372,252.0619965,251.3577259,251.8060679,251.3708873,251.3695211,252.0517463,251.3635561,251.2592286,252.0517463,251.3621899,251.2569966
2000-01-01 05:38:00 EST,251.9759541,252.0895891,251.974588,251.7264883,251.7328188,252.0997502,252.1152445,251.8590168,251.6459059,252.1107803,252.1116466,251.8700158,252.1131133,251.612291,252.1139796,251.8580219,251.8640213,251.8230448,251.8320381,251.4640743,251.5317089,251.4717711,252.1126209,251.7920477,251.4411191,252.1218856,251.8080473,251.8080473,251.4388871,251.4416195,251.4388871,251.7540664,251.7830517,251.4515482,252.0921649,252.0894333,252.0894333,252.1186242,251.7900664,252.1086668,252.096213,251.7890665,251.8050798,252.1222526,252.096213,251.3402746,251.8050797,251.3525702,251.3520699,252.0864624,251.347471,251.2422766,252.0864624,251.3461048,251.2409105
2000-01-01 05:39:00 EST,251.958773,252.1011161,251.9582726,251.6913555,251.6981865,252.110411,252.1387986,251.802024,251.5776593,252.1355674,252.1355674,251.8080235,252.1368003,251.5720994,252.1376666,251.8080288,251.8130281,251.7660559,251.7740474,251.4409132,251.4943858,251.4436456,252.1394065,251.7310582,251.371141,252.1518004,251.745058,251.7450579,251.3680432,251.371141,251.3680432,251.68308,251.7350699,251.3665419,252.1223851,252.1182877,252.1191541,252.1490382,251.7110815,252.1404463,252.1271258,251.7060823,251.7300953,252.151301,252.1271258,251.3047223,251.7300952,251.3170184,251.3165179,252.118241,251.3115534,251.2072209,252.118241,251.3101872,251.2049889
2000-01-01 05:40:00 EST,251.9408218,252.1046811,251.9394556,251.6513148,251.6567796,252.1148422,252.1467974,251.8040306,251.52769,252.1435662,252.1435662,251.8090299,252.1455329,251.5162999,252.1463992,251.8100371,251.8150363,251.7730747,251.7770613,251.3643903,251.4264256,251.3666223,252.1540439,251.7330742,251.2346402,252.1661009,251.7460741,251.7460741,251.2419715,251.2291754,251.2419715,251.6761002,251.7561016,251.2500337,252.1400633,252.1364655,252.1364655,252.1633395,251.707101,252.1552477,252.1419283,251.7031019,251.7261164,252.1656015,252.1419283,251.2346653,251.7271163,251.2455952,251.2455952,252.1330455,251.2414965,251.1362977,252.1330455,251.2401303,251.1344311
2000-01-01 05:41:00 EST,251.9158499,252.1210389,251.9144837,251.5973677,251.6036984,252.1312001,252.1803807,251.745043,251.4640855,252.1762832,252.1762832,251.7510422,252.1835807,251.4447692,252.1835807,251.7450537,251.7500528,251.6671183,251.6960904,251.2669843,251.3400443,251.2692163,252.2091866,251.649108,251.0860836,252.2174105,251.6521103,251.6551096,251.0629928,251.0811191,251.069824,251.5921414,251.6821674,251.1119069,252.2002182,252.1974869,252.1974869,252.2150167,251.6231431,252.2086581,252.194473,251.6191442,251.6431614,252.2177776,252.194473,251.1304284,251.6431613,251.1413588,251.1413588,252.1855912,251.1413588,251.0361554,252.1855912,251.1399925,251.0347891
2000-01-01 05:42:00 EST,251.9194078,252.1118443,251.918542,251.6048485,251.6111791,252.1220055,252.1628594,251.7940398,251.4722961,252.1596283,252.1596283,251.799039,252.1641944,251.4627729,252.1641944,251.7990489,251.804048,251.7421127,251.7660835,251.2654531,251.3441133,251.2681855,252.1859116,251.7450949,251.0601004,252.1917994,251.7271014,251.7301008,251.0365099,251.0546357,251.0433408,251.66513,251.7641676,251.0749935,252.1791523,252.1755545,252.1755545,252.1890389,251.6961312,252.1818145,252.1684965,251.6921322,251.7151488,252.1913001,252.1684965,251.1442909,251.7161486,251.1565871,251.1560866,252.1596161,251.1511221,251.0459222,252.1587495,251.1497559,251.044556
2000-01-01 05:43:00 EST,251.904636,252.1616161,251.9032698,251.5775388,251.5843702,252.1669465,252.2237202,251.678053,251.4414316,252.220489,252.220489,251.6840521,252.230151,251.4287186,252.2310173,251.6700667,251.6760657,251.5801495,251.5931176,251.2251545,251.3054112,251.2265209,252.2670173,251.5791304,251.0192896,252.2821004,251.5561397,251.5591389,250.9956977,251.0138245,251.0030297,251.4521878,251.601212,251.0346839,252.259385,252.2566537,252.2566537,252.2824373,251.5071848,252.2759459,252.2632286,251.5031861,251.5332135,252.2829668,252.2632286,251.0876841,251.5332133,251.0994806,251.0994806,252.255316,251.0868185,250.9542825,252.255316,251.0854521,250.9479516
2000-01-01 05:44:00 EST,251.891097,252.1841033,251.8905964,251.5528338,251.5591647,252.188934,252.2683254,251.560064,251.4114436,252.2650941,252.2650941,251.565063,252.2802193,251.384977,252.2802193,251.538083,251.5430819,251.3941849,251.4141483,251.196675,251.2756566,251.1985425,252.3356309,251.4031609,250.9947581,252.3507172,251.3771717,251.3801709,250.9728036,250.9892924,250.9796358,251.2602278,251.3392792,251.009015,252.3474044,252.3428079,252.3428079,252.3529179,251.3072265,252.3497884,252.3422966,251.3032278,251.2912714,252.3515835,252.343163,251.0606221,251.2872731,251.0724195,251.0724195,252.3386081,251.0610328,250.9317636,252.3386081,251.0596663,250.9249312
2000-01-01 05:45:00 EST,251.9110906,252.1947313,251.9097243,251.59874,251.6042055,252.200428,252.2900779,251.4470594,251.468693,252.2868463,252.2868463,251.4580576,252.3022378,251.4473298,252.303104,251.4360746,251.4420736,251.2551746,251.2971345,251.2767089,251.3509517,251.279442,252.3634043,251.282145,251.0757906,252.373798,251.2561543,251.2581535,251.0538361,251.0708257,251.0606686,251.1342019,251.209263,251.0909125,252.3751693,252.3705723,252.3714386,252.3748973,251.1771971,252.3715325,252.361838,251.1731984,251.1502249,252.3751639,252.3627042,251.1672163,251.1452264,251.1790141,251.1790141,252.355209,251.183526,251.1005769,252.355209,251.1821594,251.1019435
2000-01-01 05:46:00 EST,251.9099538,252.1895006,251.9099538,251.5971939,251.6026594,252.1948309,252.2792504,251.4800584,251.4656427,252.2765186,252.2773848,251.4900566,252.2904109,251.4441421,252.2912771,251.487071,251.4880709,251.2911719,251.3331321,251.2740191,251.3482625,251.276251,252.3520781,251.3191426,251.0731018,252.3624709,251.2921518,251.295151,251.0511473,251.068137,251.0579797,251.170199,251.2452597,251.0882239,252.3638445,252.3592475,252.3592475,252.3635704,251.2131942,252.3602057,252.3505113,251.2091955,251.1862218,252.3638368,252.3513775,251.1645249,251.1812233,251.1763226,251.1763226,252.3438828,251.1803328,251.0978859,252.3438828,251.1789662,251.0992524
2000-01-01 05:47:00 EST,251.9169323,252.1696113,251.9160666,251.6146063,251.6187053,252.174442,252.2400736,251.6150493,251.4936661,252.2356094,252.2356094,251.6200485,252.2477368,251.4448355,252.2486031,251.6160639,251.6170637,251.4501613,251.4891228,251.2558908,251.3343723,251.2581228,252.3031478,251.4841331,251.0549784,252.3062774,251.4641421,251.4671413,251.0330239,251.0500137,251.0398558,251.392182,251.4052466,251.0692354,252.3149209,252.3103243,252.3103243,252.3057468,251.4151858,252.3018838,252.2935565,251.411187,251.3882128,252.3057779,252.2935565,251.0932817,251.3832142,251.113778,251.113778,252.2860653,251.1328163,251.0503746,252.2860653,251.1314499,251.051741
2000-01-01 05:48:00 EST,251.910101,252.1656136,251.9092353,251.5979393,251.6020382,252.1704443,252.2329461,251.6480515,251.4727634,252.2284819,252.2284819,251.6530507,252.2404769,251.422931,252.2404769,251.6520664,251.6530663,251.5071657,251.5341265,251.213717,251.3068643,251.2082514,252.2898978,251.5311364,251.0175919,252.2940559,251.5101449,251.5121441,250.9946359,251.0126273,251.0023332,251.4351819,251.5052382,251.0324857,252.2912195,252.2871224,252.2871224,252.2936584,251.4571845,252.290295,252.2814686,251.4531857,251.4302114,252.2949223,252.2814686,251.0943313,251.4252129,251.1093617,251.1093617,252.2739782,251.120201,251.0368946,252.2739782,251.1188345,251.0377601
2000-01-01 05:49:00 EST,251.8942475,252.1664468,251.8928812,251.5629581,251.567057,252.1726435,252.2354816,251.6610589,251.4314513,252.2310173,252.2318836,251.6660581,252.2433798,251.3752879,252.2442461,251.6670759,251.6680758,251.5261855,251.5531433,251.1529106,251.2501571,251.1474452,252.2946401,251.5511553,250.9567861,252.3002647,251.5311652,251.5341644,250.9346958,250.9518215,250.9415274,251.4602094,251.5242618,250.9725455,252.2959664,252.2918695,252.2918695,252.3014687,251.4852153,252.2983409,252.2893833,251.4812166,251.4612485,252.3006318,252.2893833,251.0117988,251.45725,251.026829,251.026829,252.2827614,251.0135737,250.9411992,252.2827614,251.0045098,250.9429303
2000-01-01 05:50:00 EST,251.9264552,252.1776735,251.9264552,251.6507761,251.6507761,252.1776735,252.2121885,251.6370406,251.5181321,252.2077243,252.2077243,251.6420399,252.2140215,251.4700308,252.2148878,251.6420524,251.6430523,251.4991309,251.5251017,251.2684699,251.3591567,251.2621389,252.2200595,251.5221098,251.0758088,252.2543376,251.5011173,251.5031167,251.0532179,251.0703435,251.0600494,251.4251507,251.4981938,251.0910675,252.2355026,252.2314054,252.2314054,252.2539394,251.4491541,252.2508099,252.2423499,251.4451553,251.4251824,252.2543376,252.2432162,251.1688501,251.4211837,251.1765475,251.1765475,252.2357248,251.1501292,251.0772539,252.2357248,251.1410653,251.0786203
2000-01-01 05:51:00 EST,251.9381156,252.1818048,251.9367493,251.6763709,251.6763709,252.1804389,252.2173515,251.6030369,251.5501941,252.2137535,252.2137535,251.6080362,252.2201833,251.5053265,252.2210495,251.6040479,251.6050478,251.4361241,251.4780943,251.324535,251.4014219,251.3163366,252.2299807,251.4731018,251.1255402,252.2622617,251.4521091,251.4541085,251.1020834,251.1200748,251.1097807,251.3761413,251.4411837,251.1399333,252.2445513,252.2413204,252.2413204,252.2618628,251.4001447,252.2587324,252.2506384,251.3961458,251.3761721,252.2631279,252.2506384,251.2138492,251.3711734,251.2220477,251.2220477,252.2431456,251.1956294,251.1227532,252.2431456,251.1860645,251.1241196
2000-01-01 05:52:00 EST,251.9381156,252.1818048,251.9372498,251.6768716,251.6768716,252.1809386,252.2187174,251.600037,251.5498293,252.2142532,252.2142532,251.6050363,252.2220489,251.5049617,252.2220489,251.6010481,251.6020479,251.4301249,251.4740946,251.3255367,251.4024236,251.315972,252.2318461,251.4691022,251.1256761,252.2636275,251.4471095,251.4501088,251.1030849,251.1202107,251.1099167,251.3721417,251.4361844,251.1409348,252.2464166,252.2431856,252.2431856,252.2637282,251.3961451,252.2605978,252.2516375,251.3911462,251.3721725,252.2636275,252.2516375,251.214851,251.3671738,251.2216831,251.2216831,252.2450109,251.1957657,251.1237549,252.2450109,251.1870663,251.1251213
2000-01-01 05:53:00 EST,251.9450413,252.1484232,251.9436751,251.6926825,251.6926825,252.147557,252.1562188,251.6050246,251.5694668,252.1526208,252.1526208,251.6100241,252.1519878,251.5275605,252.152854,251.6060321,251.607032,251.4380882,251.480066,251.3549216,251.429212,251.3453571,252.1338992,251.4760707,251.1630839,252.1612167,251.4550759,251.4580754,251.1422244,251.1576187,251.1490559,251.3810988,251.4471246,251.1762463,252.1064551,252.1173504,252.1173504,252.1554871,251.4050988,252.1452934,252.123073,251.4010997,251.3841108,252.1598508,252.123073,251.2501571,251.3791118,251.2574898,251.256989,252.0757998,251.235764,251.1717741,252.0811303,251.2261994,251.1731404
2000-01-01 05:54:00 EST,251.9799819,252.1430611,251.9786157,251.7683814,251.7683814,252.1452932,252.1661833,251.5590169,251.6611971,252.1617192,252.1625853,251.5640164,252.163585,251.6289913,252.1644511,251.5550225,251.5560224,251.366067,251.415049,251.4897848,251.5521421,251.48022,252.1592199,251.4070522,251.3494069,252.1799767,251.3840563,251.3870558,251.3163854,251.3494069,251.3232172,251.2970745,251.3581006,251.3438053,252.1702444,252.1670128,252.1670128,252.1740129,251.3230719,252.162219,252.1390322,251.3190727,251.292075,252.1791106,252.1390322,251.4027848,251.2870759,251.4101178,251.4101178,252.0896942,251.4015548,251.3852496,252.0945245,251.3928553,251.3802849
2000-01-01 05:55:00 EST,252.0360268,251.8729429,252.035161,251.9066274,251.9079936,251.8760411,251.6666387,251.5170266,251.8322014,251.6630407,251.6630407,251.5220272,251.6063122,251.8215026,251.6076782,251.5090318,251.5100319,251.3110281,251.3620368,251.7407461,251.788523,251.7316833,251.4437168,251.3500472,251.6000136,251.2904006,251.325052,251.3280525,251.5678612,251.6008795,251.5746919,251.2090755,251.3030119,251.5952802,251.4547287,251.4506305,251.4506305,251.2109541,251.2651206,250.9452809,251.0739772,251.2611196,251.2381379,251.2771435,251.0739772,251.7486758,251.2341367,251.7560064,251.7555062,251.0232773,251.7775816,251.7612868,251.0294728,251.7688852,251.7571887
2000-01-01 05:56:00 EST,252.0391246,251.8607829,252.0377584,251.9140543,251.9140543,251.863015,251.6439523,251.5130313,251.8399938,251.6403542,251.6403542,251.5180319,251.581028,251.8306612,251.581894,251.5040375,251.5050376,251.2950353,251.3560445,251.7538685,251.8002791,251.7451712,251.3968822,251.3460563,251.6157339,251.2556894,251.3220616,251.3240621,251.5827158,251.6157339,251.5904123,251.2130884,251.2920176,251.6110006,251.4154547,251.4108564,251.4108564,251.1766085,251.2651358,250.9105707,251.0392664,251.2611347,251.2391541,251.2424324,251.0392664,251.7597988,251.2341528,251.7674951,251.7674951,250.9885667,251.7895715,251.7732771,250.9947621,251.7800092,251.768313
2000-01-01 05:57:00 EST,252.004779,251.8430602,252.0034128,251.8289868,251.8248884,251.8461585,251.6119911,251.5860258,251.755523,251.607527,251.6088929,251.5910264,251.5453314,251.7400918,251.5461975,251.5850318,251.5860319,251.3970318,251.4540388,251.6491005,251.6988772,251.6409039,251.3405536,251.4490496,251.5194944,251.2061067,251.4290542,251.4320547,251.4877092,251.5194944,251.4954054,251.3410784,251.3970205,251.51303,251.3171259,251.3271526,251.3280187,251.125022,251.4001226,250.8588335,250.98754,251.4001225,251.370139,251.1923487,250.98754,251.612927,251.3651378,251.617891,251.610195,250.9368384,251.6567317,251.6395734,250.942534,251.64717,251.6354756
2000-01-01 05:58:00 EST,251.9535304,252.1944391,251.9530297,251.7186655,251.714566,252.1966712,252.2701565,251.1230267,251.620748,252.2665584,252.2665584,251.1280262,252.2810264,251.5902874,252.2818923,251.06604,251.0670399,250.7451097,250.8040899,251.4562972,251.5162265,251.4475949,252.2828167,250.7461026,251.3213029,252.3946016,250.6931143,250.6961136,251.2892294,251.3213029,251.2960629,250.3202166,250.8191174,251.3159742,252.240312,252.2522035,252.2522035,252.400202,250.5001682,252.3874051,252.3647203,250.4991683,250.4641741,252.39797,252.3647203,251.3488153,250.4601754,251.354283,251.3460815,252.3140212,251.3624844,251.3453007,252.3202165,251.3529161,251.3412
2000-01-01 05:59:00 EST,251.9549996,252.1454612,251.954134,251.7166627,251.7130644,252.1485594,252.1757879,251.3460154,251.6171356,252.1703238,252.1703238,251.351015,252.1798244,251.5877575,252.1798244,251.2700263,251.2710262,250.9850744,251.0380621,251.455228,251.5137087,251.446527,252.1458571,250.9920707,251.3303638,252.2595528,250.953078,250.9530779,251.3017574,251.3317303,251.3085899,250.6171569,251.0620665,251.323441,252.0649537,252.0635876,252.0675517,252.2632858,250.7751214,252.25049,252.2278045,250.7751215,250.7401264,252.2624199,252.2278045,251.3422691,250.7351275,251.347736,251.3400373,252.1771036,251.3559364,251.3387576,252.1832993,251.3463693,251.3346574
2000-01-01 06:00:00 EST,251.971312,252.1117129,251.9708114,251.7523778,251.7496451,252.1148111,252.1119245,251.3840068,251.6615022,252.1064604,252.1064604,251.3880066,252.108399,251.6364484,252.108399,251.312013,251.3130129,251.0370399,251.0910345,251.5225822,251.5731397,251.5138818,252.0445879,251.0490394,251.4299757,252.1531478,251.0130442,251.0130442,251.4026015,251.4308412,251.4094337,250.7030998,251.1110256,251.4317522,251.9375695,251.9282756,251.9344715,252.1555146,250.8490742,252.1427188,252.1200333,250.8490743,250.8140781,252.1472218,252.1200333,251.4066882,250.810079,251.4121548,251.4039549,252.0693325,251.4203547,251.4031779,252.0755281,251.4107881,251.3990779
2000-01-01 06:01:00 EST,251.818049,252.0457996,251.8166827,251.3991333,251.3950348,252.0488982,251.9915163,251.940039,251.2548028,251.9866844,251.9866844,251.9440384,251.9749438,251.1444539,251.9758104,251.938056,251.9390559,251.8451191,251.8781106,250.877058,250.961584,250.8688615,251.8742897,251.8981266,250.8199044,251.9418488,251.8891428,251.8791454,250.791683,250.8204044,250.7985129,251.9102131,251.9090861,250.8358325,251.7643623,251.7550654,251.7612634,251.9381476,251.942233,251.9190334,251.8992018,251.9422332,251.9012307,251.9330283,251.8992018,250.3301342,251.8962322,250.2710327,250.2901557,251.8480086,250.5019797,250.5130061,251.8537089,250.4924177,250.5125062
2000-01-01 06:02:00 EST,251.8200511,252.0411008,251.8195506,251.4063686,251.4027705,252.0441993,251.9837447,251.8880365,251.2640389,251.9789129,251.9789129,251.8860367,251.9644399,251.1549206,251.9649389,251.900051,251.9010509,251.807109,251.8401012,250.8896216,250.9741479,250.881425,251.8567184,251.8611155,250.8329664,251.9167083,251.8521305,251.842133,250.8042445,250.8329664,250.8110745,251.8731946,251.8720775,250.8483948,251.7467905,251.7374937,251.7436916,251.9107725,251.9062115,251.8814932,251.8678605,251.9052116,251.8642082,251.9078875,251.8678605,250.3470254,251.8602096,250.2874238,250.3065469,251.8161698,250.5201039,250.5306303,251.8215013,250.5105418,250.5297643
2000-01-01 06:03:00 EST,251.8229727,252.0326716,251.8257052,251.4378083,251.4342102,252.0344043,251.964785,251.9250291,251.3047729,251.9594541,251.9594541,251.9230293,251.9423809,251.2009858,251.9428799,251.9400403,251.9410401,251.8810774,251.8890801,250.9577401,251.0321055,250.9486778,251.8202924,251.911092,250.9517296,251.8885775,251.9021055,251.8921077,250.9544263,250.9522296,250.9544263,251.9211642,251.9130428,250.9572293,251.7058447,251.6965482,251.7027459,251.8817733,251.9551795,251.8524939,251.8388613,251.9541796,251.9131764,251.8788896,251.8388613,250.4094558,251.9091778,250.3489892,250.3689781,251.7871711,250.581665,250.5921918,251.7933695,250.5721032,250.5921918
2000-01-01 06:04:00 EST,252.0148597,252.0191951,252.0170917,251.853212,251.8523461,252.0214272,251.9277822,251.7530006,251.8302,251.9229518,251.9229518,251.7510006,251.8995325,251.8045124,251.9003986,251.7450006,251.7460006,251.6260003,251.655,251.7156938,251.7497132,251.7074968,251.7625811,251.643,251.7096716,251.8179458,251.62,251.61,251.7123662,251.7096716,251.7123662,251.5640006,251.6590077,251.7146738,251.6481483,251.6388541,251.6450503,251.8050184,251.5930003,251.7750017,251.7623417,251.5920003,251.5600007,251.8072854,251.7623417,251.6026887,251.5550008,251.5985902,251.5876609,251.71287,251.5989557,251.5672647,251.7190663,251.5893926,251.5722289
2000-01-01 06:05:00 EST,252.0223441,251.9645586,252.0242105,251.8676451,251.8676451,251.9676569,251.8258699,251.8450057,251.848057,251.8210394,251.8210394,251.832005,251.7854596,251.8250649,251.7868255,251.8440065,251.8450065,251.775013,251.7920075,251.7438327,251.7734225,251.7356364,251.585741,251.7690069,251.7614065,251.6718564,251.7460056,251.7360051,251.7700338,251.7614065,251.7700338,251.6890028,251.8070595,251.762208,251.3409558,251.3762663,251.3824625,251.6580634,251.7180036,251.6289128,251.616253,251.7180036,251.6860027,251.6611958,251.616253,251.6288643,251.6810025,251.6247662,251.6138378,251.5667809,251.6246321,251.5929451,251.5724775,251.6155698,251.5984092
2000-01-01 06:06:00 EST,252.0226135,251.9687895,252.0248455,251.868683,251.868683,251.9718878,251.8353321,251.8090052,251.8505956,251.8313678,251.8313678,251.7920044,251.794922,251.8262369,251.7957882,251.8140062,251.8150062,251.7430124,251.760007,251.7463697,251.7759602,251.7373073,251.5965703,251.7370064,251.7644401,251.6784534,251.6960044,251.6920042,251.7717008,251.7644401,251.7717008,251.6700028,251.7750583,251.7638764,251.3517865,251.3870968,251.3919268,251.6627945,251.7070039,251.6307786,251.6128879,251.7070039,251.7160045,251.6677929,251.6128879,251.6296327,251.7170046,251.6255345,251.6137401,251.5591845,251.624132,251.5905433,251.5648812,251.6145697,251.5960074
2000-01-01 06:07:00 EST,252.0186498,251.9636924,252.0213821,251.8619869,251.8614867,251.9659245,251.8244045,251.8050055,251.8406671,251.8204402,251.8204402,251.7880047,251.7831283,251.8163085,251.7839944,251.8090065,251.8100066,251.7370129,251.7550074,251.7328432,251.7637998,251.7246469,251.5811782,251.7310068,251.7509141,251.6603297,251.6900047,251.6860045,251.7590409,251.7509141,251.7590409,251.660003,251.7690594,251.7512163,251.336394,251.3717043,251.3774004,251.6428051,251.7010044,251.6037267,251.5889343,251.7010043,251.7100052,251.6483032,251.5898005,251.6074099,251.7100052,251.6019457,251.5910173,251.536097,251.6068735,251.5732851,251.5422935,251.5973112,251.5782492
2000-01-01 06:08:00 EST,252.0073937,251.9680234,252.0087599,251.8364722,251.8364722,251.970622,251.8347982,251.7900037,251.8111887,251.8308338,251.8308338,251.773003,251.7947542,251.7823656,251.7947542,251.7930042,251.7940042,251.7080067,251.7350042,251.6846413,251.7222946,251.6764449,251.5999646,251.7100037,251.642374,251.6746876,251.6690022,251.6650021,251.6660263,251.6492038,251.6660263,251.6380012,251.7590391,251.667264,251.3583383,251.3936497,251.399846,251.6567969,251.6780022,251.6177184,251.6037924,251.6780022,251.6870028,251.6631608,251.6037924,251.5763323,251.6870028,251.5713681,251.5604396,251.550089,251.5708313,251.5372419,251.5562855,251.562635,251.543572
2000-01-01 06:09:00 EST,252.0044307,251.984281,252.0066627,251.829314,251.829314,251.9868795,251.8648149,251.783002,251.8027992,251.8599843,251.8608505,251.7660015,251.8278691,251.7736101,251.8283689,251.7850021,251.7860022,251.6840024,251.7250017,251.6721898,251.7105754,251.6631272,251.653668,251.7000013,251.6223904,251.7152313,251.6610005,251.6570005,251.6443096,251.6278544,251.6443096,251.6420002,251.7380216,251.6485143,251.4549153,251.4747363,251.4809326,251.6982069,251.6760005,251.6608608,251.6452026,251.6760005,251.6850008,251.7045707,251.6460688,251.5622455,251.6860009,251.5581473,251.5472186,251.5923653,251.55761,251.5240197,251.5985619,251.5480475,251.5289838
